"ID","TABLE_HCODE","TABLE_ENAME","IS_DISPLAY","COLUMN_ENAME","COLUMN_CNAME","DISPLAY_ALIAS","COLUMN_TYPE","COLUMN_CATEGORY","COLUMN_NULLABLE","COLUMN_DESC","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME"
4980,"327",HK_IncomeStatementCN,1,AccountingStandards,会计准则,,number(10),"","",会计准则(AccountingStandards)与(CT_SystemConst)表中的DM字段关联，令LB=1357，得到会计准则的具体描述： 7-国际会计准则，110-香港会计准则，502-美国会计准则，503-新加坡会计准则，510-国际会计准则及香港会计准则，520-中国会计准则。,,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4981,"327",HK_IncomeStatementCN,1,IfComplete,完整标志,,number(10),"","",完整标志(IfComplete)：1-完整；2-简表,,,0,,"2024-08-23 16:30:50",,"2024-08-26 17:28:59"
4982,"327",HK_IncomeStatementCN,1,Gmark,聚源转换标识,,number(10),"","",聚源转换标识(Gmark):1-是，2-否。,,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4983,"327",HK_IncomeStatementCN,1,TotOpeRev,一、营业总收入,,"number(19,4)",利润分配表,"",若营业总收入为空，则以营业收入+利息净收入+手续费及佣金净收入+已赚保费+其他业务收入+营业收入特殊项目+营业收入调整项目更新。,,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4984,"327",HK_IncomeStatementCN,1,OpeRev,营业收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4985,"327",HK_IncomeStatementCN,1,NetIntInc,利息净收入,,"number(19,4)",利润分配表,"",若利息净收入为空，则以利息收入+利息支出更新,,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4986,"327",HK_IncomeStatementCN,1,IntInc,其中:利息收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4987,"327",HK_IncomeStatementCN,1,IntExpense,其中:利息支出,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4988,"327",HK_IncomeStatementCN,1,NetComInc,手续费及佣金净收入,,"number(19,4)",利润分配表,"",若手续费及佣金净收入为空，则以手续费及佣金收入+手续费及佣金支出+代理买卖证券业务净收入+证券承销业务净收入+受托客户资产管理业务净收入更新。,,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4989,"327",HK_IncomeStatementCN,1,ComIncome,其中:手续费及佣金收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:50",,"2024-08-23 16:30:50"
4990,"327",HK_IncomeStatementCN,1,ComExpense,其中:手续费及佣金支出,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4991,"327",HK_IncomeStatementCN,1,NetProSecuInc,其中:代理买卖证券业务净收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4992,"327",HK_IncomeStatementCN,1,NetSubSecuInc,其中:证券承销业务净收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4993,"327",HK_IncomeStatementCN,1,NetTrustInc,其中:受托客户资产管理业务净收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4994,"327",HK_IncomeStatementCN,1,PremiEarned,已赚保费,,"number(19,4)",利润分配表,"",若已赚保费为空，则以保险业务收入+分出保费+提取未到期责任准备金更新。,,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4995,"327",HK_IncomeStatementCN,1,PremiIncome,保险业务收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4996,"327",HK_IncomeStatementCN,1,ReinIncome,其中:分保费收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4997,"327",HK_IncomeStatementCN,1,Reinsurance,减:分出保费,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4998,"327",HK_IncomeStatementCN,1,UneaPremRes,减:提取未到期责任准备金,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
4999,"327",HK_IncomeStatementCN,1,OtherOpeRev,其他业务收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
5000,"327",HK_IncomeStatementCN,1,SpeItemsOR,营业收入特殊项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
5001,"327",HK_IncomeStatementCN,1,AdjItemsOR,营业收入调整项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
5002,"327",HK_IncomeStatementCN,1,TotOpeCost,二、营业总成本,,"number(19,4)",利润分配表,"",若营业总成本为空，则以营业支出+退保金+赔付支出-减：摊回赔付支出+提取保险责任准备金-减：摊回保险责任准备金+保单红利支出+分保费用+业务及管理费-减：摊回分保费用+保险手续费及佣金支出+其他业务成本+减：营业成本+营业税费/营业税金及附加+销售费用+管理费用+财务费用+研发费用+资产减值损失+信用减值损失+营业支出特殊项目+营业支出调整项目更新。,,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
5003,"327",HK_IncomeStatementCN,1,OpeCost,营业支出,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
5004,"327",HK_IncomeStatementCN,1,RefPrem,退保金,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
5005,"327",HK_IncomeStatementCN,1,CompExpense,赔付支出,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:51",,"2024-08-23 16:30:51"
5006,"327",HK_IncomeStatementCN,1,AmorExpense,减:摊回赔付支出,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5007,"327",HK_IncomeStatementCN,1,PremReserve,提取保险责任准备金,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5008,"327",HK_IncomeStatementCN,1,AmorPremRes,减:摊回保险责任准备金,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5009,"327",HK_IncomeStatementCN,1,PolDivPayout,保单红利支出,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5010,"327",HK_IncomeStatementCN,1,ReinCost,分保费用,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5011,"327",HK_IncomeStatementCN,1,OpeAndAdmExp,业务及管理费,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5012,"327",HK_IncomeStatementCN,1,AmorReinCost,减:摊回分保费用,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5013,"327",HK_IncomeStatementCN,1,InsComExpense,保险手续费及佣金支出,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5014,"327",HK_IncomeStatementCN,1,OtherOpeCost,其他业务成本,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5015,"327",HK_IncomeStatementCN,1,OpeaCost,减:营业成本,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5016,"327",HK_IncomeStatementCN,1,OpeTaxSurcha,营业税费/营业税金及附加,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5017,"327",HK_IncomeStatementCN,1,OpeExpense,销售费用,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5018,"327",HK_IncomeStatementCN,1,AdmExpense,管理费用,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5019,"327",HK_IncomeStatementCN,1,FinExpense,财务费用,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5020,"327",HK_IncomeStatementCN,1,InterestIncomeFin,其中:利息收入(财务费用),,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5021,"327",HK_IncomeStatementCN,1,InterestFinExp,其中:利息费用(财务费用),,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:52",,"2024-08-23 16:30:52"
5022,"327",HK_IncomeStatementCN,1,AssetImpLoss,资产减值损失,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5023,"327",HK_IncomeStatementCN,1,RAndD,研发费用,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5024,"327",HK_IncomeStatementCN,1,CreditImpairmentL,信用减值损失,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5025,"327",HK_IncomeStatementCN,1,SpeItemsOP,营业支出特殊项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5026,"327",HK_IncomeStatementCN,1,AdjItemsOP,营业支出调整项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5027,"327",HK_IncomeStatementCN,1,FairValChaInc,加:公允价值变动净收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5028,"327",HK_IncomeStatementCN,1,InvInc,加:投资净收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5029,"327",HK_IncomeStatementCN,1,InvIncAsso,其中:对联营合营企业的投资收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5030,"327",HK_IncomeStatementCN,1,NetOpenHedgeIncome,净敞口套期收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5031,"327",HK_IncomeStatementCN,1,ExcIncome,汇兑收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5032,"327",HK_IncomeStatementCN,1,AssetDealIncome,资产处置收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5033,"327",HK_IncomeStatementCN,1,OtherRevenue,其他收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5034,"327",HK_IncomeStatementCN,1,AssetImpairmentLossP,资产减值损失(利润),,"number(19,4)",利润分配表,"","",,,0,,"2024-08-23 16:30:53",,"2024-08-26 17:28:59"
5035,"327",HK_IncomeStatementCN,1,CreditImpairmentP,信用减值损失(利润),,"number(19,4)",利润分配表,"","",,,0,,"2024-08-23 16:30:53",,"2024-08-26 17:28:59"
5036,"327",HK_IncomeStatementCN,1,OtherItemsEffOP,加:影响营业利润的其他科目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5037,"327",HK_IncomeStatementCN,1,AdjItemsEffOP,加:影响营业利润的调整项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:53",,"2024-08-23 16:30:53"
5038,"327",HK_IncomeStatementCN,1,OpeProfit,三、营业利润,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5039,"327",HK_IncomeStatementCN,1,NonopeIncome,加:营业外收入,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5040,"327",HK_IncomeStatementCN,1,NonCurAsDEarn,其中:非流动资产处置净利得,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5041,"327",HK_IncomeStatementCN,1,NonopeExpense,减:营业外支出,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5042,"327",HK_IncomeStatementCN,1,NonCurAssDLoss,其中:非流动资产处置净损失,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5043,"327",HK_IncomeStatementCN,1,OtherItemsEffTP,加:影响利润总额的其他科目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5044,"327",HK_IncomeStatementCN,1,AdjItemsEffTP,加:影响利润总额的调整项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5045,"327",HK_IncomeStatementCN,1,TotalProfit,四、利润总额,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5046,"327",HK_IncomeStatementCN,1,IncTaxCost,减:所得税,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5047,"327",HK_IncomeStatementCN,1,UncerInvLosses,加:未确认的投资损失,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5048,"327",HK_IncomeStatementCN,1,OtherItemsEffNP,加:影响净利润的其他科目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5049,"327",HK_IncomeStatementCN,1,AdjItemsEffNP,加:影响净利润的调整项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5050,"327",HK_IncomeStatementCN,1,NetProfit,五、净利润,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5051,"327",HK_IncomeStatementCN,1,OperSustCateg,(一)按经营持续性分类,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5052,"327",HK_IncomeStatementCN,1,OperSustNetP,持续经营净利润,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5053,"327",HK_IncomeStatementCN,1,DisconOperNetP,终止经营净利润,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5054,"327",HK_IncomeStatementCN,1,OwnershipCateg,(二)按所有权归属分类,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:54",,"2024-08-23 16:30:54"
5055,"327",HK_IncomeStatementCN,1,NPPCompOwners,归属于母公司所有者的净利润,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5056,"327",HK_IncomeStatementCN,1,CommonNetProfit,归属于普通股股东的净利润,,"number(19,4)",利润分配表,"","",,,0,,"2024-08-23 16:30:55",,"2024-08-26 17:28:59"
5057,"327",HK_IncomeStatementCN,1,MinoProfit,少数股东损益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5058,"327",HK_IncomeStatementCN,1,OthItemsEffNPP,加:影响母公司净利润的特殊项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5059,"327",HK_IncomeStatementCN,1,AdjItemsEffNPP,加:影响母公司净利润的调整项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5060,"327",HK_IncomeStatementCN,1,OCIAfterTax,六、其他综合收益的税后净额,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5061,"327",HK_IncomeStatementCN,1,OCIATPComOWNR,归属于母公司所有者的其他综合收益的税后净额,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5062,"327",HK_IncomeStatementCN,1,OCINotInIS,(一)以后不能重分类进损益的其他综合收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5063,"327",HK_IncomeStatementCN,1,OCIReMearsure,"1.1重新计量设定收益计划净负债或净资产的变动",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5064,"327",HK_IncomeStatementCN,1,OCIEquitNotInIS,"1.2权益法下在被投资单位不能重分类进损益的其他综合",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5065,"327",HK_IncomeStatementCN,1,OthEquFVChange,"1.3其他权益工具投资公允价值变动",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5066,"327",HK_IncomeStatementCN,1,CorporateCRChange,"1.4企业自身信用风险公允价值变动",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5067,"327",HK_IncomeStatementCN,1,OCIInIS,(二)以后将重分类进损益的其他综合收益,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5068,"327",HK_IncomeStatementCN,1,OCIEquityInIS,"2.1权益法下在被投资单位以后将重分类进损益的其他综合",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5069,"327",HK_IncomeStatementCN,1,OCIFairValue,"2.2可供出售金融资产公允价值变动损益",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:55",,"2024-08-23 16:30:55"
5070,"327",HK_IncomeStatementCN,1,OCIToMaturityFA,"2.3持有至到期投资重分类为可供出售金融资产损益",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5071,"327",HK_IncomeStatementCN,1,OCICFLoss,"2.4现金流量套期损益的有效部分",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5072,"327",HK_IncomeStatementCN,1,OCIFGNCurFSA,"2.5外币财务报表折算差额",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5073,"327",HK_IncomeStatementCN,1,OCIOthers,"2.6其他(以后能重分类进损益表的其他综合收益)",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5074,"327",HK_IncomeStatementCN,1,OthDebtInvesChange,"2.7其他债权投资公允价值变动",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5075,"327",HK_IncomeStatementCN,1,FinAssetROtherCI,"2.8金融资产重分类计入其他综合收益的金额",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5076,"327",HK_IncomeStatementCN,1,OtherDebtInvestCIP,"2.9其他债权投资信用减值准备",,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5077,"327",HK_IncomeStatementCN,1,OCIATMinorOwner,归属于少数股东的其他综合收益的税后净额,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5078,"327",HK_IncomeStatementCN,1,AdjItemsEffCI,加:影响综合收益总额的调整项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5079,"327",HK_IncomeStatementCN,1,TotCompoIncome,七、综合收益总额,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5080,"327",HK_IncomeStatementCN,1,CIPCompOwners,归属于母公司所有者的综合收益总额,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5081,"327",HK_IncomeStatementCN,1,CIMinoOwners,归属于少数股东的综合收益总额,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5082,"327",HK_IncomeStatementCN,1,AdjItemsEffPCI,加:影响母公司综合收益总额的调整项目,,"number(19,4)",利润分配表,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5083,"327",HK_IncomeStatementCN,1,BasicEPS,基本每股收益,,"number(18,6)",每股收益,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5084,"327",HK_IncomeStatementCN,1,DilutedEPS,稀释每股收益,,"number(18,6)",每股收益,"","",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5085,"327",HK_IncomeStatementCN,1,UpdateTime,更新时间,,date,每股收益,否,"",,,1,,"2024-08-23 16:30:56",,"2024-08-23 16:30:56"
5086,"327",HK_IncomeStatementCN,1,JSID,JSID,,number(19),每股收益,否,"",,,1,,"2024-08-23 16:30:57",,"2024-08-23 16:30:57"
5087,"328",HK_CashFlowStatementCN,1,ID,ID,,number(19),"",否,"",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:18:59"
5088,"328",HK_CashFlowStatementCN,1,CompanyCode,公司代码,,number(10),"",否,公司代码（CompanyCode）：与“港股证券主表（HK_SecuMain）”中的“公司代码（CompanyCode）”关联，得到所属公司股票的交易代码、简称等。,,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:18:59"
5089,"328",HK_CashFlowStatementCN,1,InfoPublDate,信息发布日期,,date,"","","",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:18:59"
5090,"328",HK_CashFlowStatementCN,1,InfoSource,信息来源,,varchar2(100),"","","",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:18:59"
5091,"328",HK_CashFlowStatementCN,1,InfoSourceCode,信息来源代码,,number(10),"","","信息来源代码(InfoSourceCode)与(CT_SystemConst)表中的DM字段关联，令LB=1926 AND IVALUE IN (1,3)，得到信息来源代码的具体描述：2-第一季报，3-中期报告，4-第三季报，5-年度报告，6-第二季报，7-第四季报，8-第五季报，9-定期报告，10-申请版本，11-聆讯后资料集，12-招股章程，13-临时公告，27-配发结果，28-修改已刊发的财务报表及报告，29-修正重大错误而做出的前期调整，30-修订已刊发初步业绩的资料，32-内幕消息-年度报告，33-内幕消息-第一季报，34-内幕消息-第二季报，35-内幕消息-第三季报，36-内幕消息-第四季报，37-内幕消息-中期报告，38-内幕消息-申请版本，39-内幕消息-招股章程，40-内幕消息-聆讯后资料集，41-内幕消息-其他，99-其他。收起",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:18:59"
5092,"328",HK_CashFlowStatementCN,1,ReportType,报表类型,,varchar2(100),"","","",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
5093,"328",HK_CashFlowStatementCN,1,BeginDate,开始日期,,date,"","","",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
5094,"328",HK_CashFlowStatementCN,1,EndDate,截止日期,,date,"",否,"",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
5095,"328",HK_CashFlowStatementCN,1,PeriodMark,日期标志,,number(10),"",否,日期标志(PeriodMark)与(CT_SystemConst)表中的DM字段关联，令LB = 1314 and DM not in (90)，得到日期标志的具体描述：1-1个月，2-2个月，3-3个月，4-4个月，5-5个月，6-半年度，7-7个月，8-8个月，9-9个月，10-10个月，11-11个月，12-年度，13-13个月，14-14个月，15-15个月，16-16个月，17-17个月，18-18个月，99-其他。收起,,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
5096,"328",HK_CashFlowStatementCN,1,FiscalYear,财政年度,,date,"","","",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
5097,"328",HK_CashFlowStatementCN,1,CompanyNature,公司性质,,number(10),"","","公司性质(CompanyNature)与(CT_SystemConst)表中的DM字段关联，令LB = 1356 AND DM NOT IN (4,5)，得到公司性质的具体描述：1-普通，2-金融，3-保险，6-证券，7-信托。",,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
5098,"328",HK_CashFlowStatementCN,1,Mark,合并调整标志,,number(10),"",否,合并调整标志(Mark)与(CT_SystemConst)表中的DM字段关联，令LB = 1511，得到合并调整标志的具体描述：1-合并调整，2-合并未调整，3-母公司调整，4-母公司未调整，5-专项合并调整，6-专项合并未调整。,,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
